k,combo,tfs,n_tfs,delta_netith_pred,abs_delta
4,ATF4+SMAD7+ZNF202+SRF,"ATF4,SMAD7,SRF,ZNF202",4,-0.14308077393695837,0.14308077393695837
4,ATF4+HEYL+RARG+SFPQ,"ATF4,HEYL,RARG,SFPQ",4,-0.14305486074111404,0.14305486074111404
4,HEYL+DNMT3B+NFIA+ZNF202,"DNMT3B,HEYL,NFIA,ZNF202",4,-0.14295439041244673,0.14295439041244673
3,SFPQ+NFIA+HOXC13,"HOXC13,NFIA,SFPQ",3,-0.14291446106305042,0.14291446106305042
4,PAX3+HEYL+RARG+AEBP1,"AEBP1,HEYL,PAX3,RARG",4,-0.14290688470146484,0.14290688470146484
4,FOXP3+SMAD7+HES1+ZNF165,"FOXP3,HES1,SMAD7,ZNF165",4,-0.14286169934890797,0.14286169934890797
4,FOXP3+SFPQ+DNMT3B+NFIA,"DNMT3B,FOXP3,NFIA,SFPQ",4,-0.14282971617295587,0.14282971617295587
4,PAX3+SFPQ+NFIA+ZNF202,"NFIA,PAX3,SFPQ,ZNF202",4,-0.1428176857046316,0.1428176857046316
3,FOXP3+HEYL+ZBTB20,"FOXP3,HEYL,ZBTB20",3,-0.1427528302456752,0.1427528302456752
4,SFPQ+ZNF202+NPM1+ZNF165,"NPM1,SFPQ,ZNF165,ZNF202",4,-0.14266374917524793,0.14266374917524793
4,HEYL+SFPQ+ZNF202+HOXC13,"HEYL,HOXC13,SFPQ,ZNF202",4,-0.1426288251392333,0.1426288251392333
4,PAX3+HEYL+SFPQ+HES1,"HES1,HEYL,PAX3,SFPQ",4,-0.14258700175878197,0.14258700175878197
4,FOXP3+NFIA+NPM1+ZNF165,"FOXP3,NFIA,NPM1,ZNF165",4,-0.14257046683464716,0.14257046683464716
4,ATF4+HEYL+SRF+NPM1,"ATF4,HEYL,NPM1,SRF",4,-0.1425588574768479,0.1425588574768479
4,FOXP3+HEYL+NFIA+HOXC13,"FOXP3,HEYL,HOXC13,NFIA",4,-0.14253554279863256,0.14253554279863256
3,SMAD7+NPM1+AEBP1,"AEBP1,NPM1,SMAD7",3,-0.14252744701919312,0.14252744701919312
4,ATF4+RARG+HES1+SRF,"ATF4,HES1,RARG,SRF",4,-0.1424610272564271,0.1424610272564271
3,DNMT3B+NFIA+ZNF165,"DNMT3B,NFIA,ZNF165",3,-0.14241577509851583,0.14241577509851583
4,SMAD7+RARG+NFIA+ZNF165,"NFIA,RARG,SMAD7,ZNF165",4,-0.14232852598505136,0.14232852598505136
3,ATF4+HES1+ZNF202,"ATF4,HES1,ZNF202",3,-0.14227389321914388,0.14227389321914388
4,ATF4+PAX3+RARG+NPM1,"ATF4,NPM1,PAX3,RARG",4,-0.14217981781893202,0.14217981781893202
4,HEYL+DNMT3B+ZNF202+ZNF165,"DNMT3B,HEYL,ZNF165,ZNF202",4,-0.1421301391746987,0.1421301391746987
4,SMAD7+DNMT3B+NFIA+SRF,"DNMT3B,NFIA,SMAD7,SRF",4,-0.14209177205909393,0.14209177205909393
3,SFPQ+HOXC13+ZNF165,"HOXC13,SFPQ,ZNF165",3,-0.1420902098253024,0.1420902098253024
4,HES1+ZNF202+SRF+HOXC13,"HES1,HOXC13,SRF,ZNF202",4,-0.1420349916545464,0.1420349916545464
4,FOXP3+SFPQ+DNMT3B+ZNF165,"DNMT3B,FOXP3,SFPQ,ZNF165",4,-0.14200546493520783,0.14200546493520783
3,ATF4+SMAD7+SFPQ,"ATF4,SFPQ,SMAD7",3,-0.14200510835047803,0.14200510835047803
4,PAX3+SFPQ+ZNF202+ZNF165,"PAX3,SFPQ,ZNF165,ZNF202",4,-0.1419934344668836,0.1419934344668836
4,FOXP3+PAX3+NFIA+ZNF165,"FOXP3,NFIA,PAX3,ZNF165",4,-0.14190015212628285,0.14190015212628285
4,ATF4+PAX3+HEYL+SRF,"ATF4,HEYL,PAX3,SRF",4,-0.1418885427684836,0.1418885427684836
3,PAX3+SMAD7+AEBP1,"AEBP1,PAX3,SMAD7",3,-0.1418571323108288,0.1418571323108288
4,RARG+ZNF202+NPM1+AEBP1,"AEBP1,NPM1,RARG,ZNF202",4,-0.1418527483606944,0.1418527483606944
3,NFIA+SRF+AEBP1,"AEBP1,NFIA,SRF",3,-0.14184710923406307,0.14184710923406307
4,SMAD7+SFPQ+SRF+HOXC13,"HOXC13,SFPQ,SMAD7,SRF",4,-0.14176620678588053,0.14176620678588053
4,FOXP3+DNMT3B+NPM1+HOXC13,"DNMT3B,FOXP3,HOXC13,NPM1",4,-0.14176581268537555,0.14176581268537555
4,PAX3+ZNF202+NPM1+HOXC13,"HOXC13,NPM1,PAX3,ZNF202",4,-0.14175378221705132,0.14175378221705132
4,FOXP3+HEYL+HOXC13+ZNF165,"FOXP3,HEYL,HOXC13,ZNF165",4,-0.14171129156088458,0.14171129156088458
4,ATF4+FOXP3+SMAD7+HEYL,"ATF4,FOXP3,HEYL,SMAD7",4,-0.14162619008606017,0.14162619008606017
4,HEYL+ZNF202+SRF+AEBP1,"AEBP1,HEYL,SRF,ZNF202",4,-0.14156147331024596,0.14156147331024596
4,SFPQ+HES1+ZNF202+NPM1,"HES1,NPM1,SFPQ,ZNF202",4,-0.14153286541801155,0.14153286541801155
4,SMAD7+RARG+DNMT3B+HOXC13,"DNMT3B,HOXC13,RARG,SMAD7",4,-0.14152387183577975,0.14152387183577975
2,STAT1+FOXP3,"FOXP3,STAT1",2,-0.14150866490915945,0.14150866490915945
4,FOXP3+HES1+NFIA+NPM1,"FOXP3,HES1,NFIA,NPM1",4,-0.14143958307741078,0.14143958307741078
4,FOXP3+SFPQ+SRF+AEBP1,"AEBP1,FOXP3,SFPQ,SRF",4,-0.1414367990707551,0.1414367990707551
4,ATF4+RARG+SFPQ+ZNF202,"ATF4,RARG,SFPQ,ZNF202",4,-0.1413304096919793,0.1413304096919793
4,SMAD7+HEYL+NFIA+NPM1,"HEYL,NFIA,NPM1,SMAD7",4,-0.14129547244823581,0.14129547244823581
3,DNMT3B+HES1+NFIA,"DNMT3B,HES1,NFIA",3,-0.14128489134127947,0.14128489134127947
3,RARG+HOXC13+AEBP1,"AEBP1,HOXC13,RARG",3,-0.1412792090107489,0.1412792090107489
4,SMAD7+DNMT3B+SRF+ZNF165,"DNMT3B,SMAD7,SRF,ZNF165",4,-0.14126752082134592,0.14126752082134592
4,ATF4+FOXP3+RARG+NFIA,"ATF4,FOXP3,NFIA,RARG",4,-0.14123712735137853,0.14123712735137853
4,FOXP3+ZBTB20+RARG+SRF,"FOXP3,RARG,SRF,ZBTB20",4,-0.14121551323382364,0.14121551323382364
4,SMAD7+RARG+HES1+NFIA,"HES1,NFIA,RARG,SMAD7",4,-0.141197642227815,0.141197642227815
4,FOXP3+RARG+DNMT3B+AEBP1,"AEBP1,DNMT3B,FOXP3,RARG",4,-0.14119446412065434,0.14119446412065434
4,PAX3+RARG+ZNF202+AEBP1,"AEBP1,PAX3,RARG,ZNF202",4,-0.14118243365233007,0.14118243365233007
4,FOXP3+PAX3+DNMT3B+HOXC13,"DNMT3B,FOXP3,HOXC13,PAX3",4,-0.14109549797701124,0.14109549797701124
3,FOXP3+ZBTB20+ZNF202,"FOXP3,ZBTB20,ZNF202",3,-0.14102837919654046,0.14102837919654046
3,SRF+AEBP1+ZNF165,"AEBP1,SRF,ZNF165",3,-0.14102285799631506,0.14102285799631506
4,HEYL+DNMT3B+HES1+ZNF202,"DNMT3B,HES1,HEYL,ZNF202",4,-0.14099925541746233,0.14099925541746233
3,SFPQ+HES1+HOXC13,"HES1,HOXC13,SFPQ",3,-0.14095932606806605,0.14095932606806605
4,FOXP3+SFPQ+DNMT3B+HES1,"DNMT3B,FOXP3,HES1,SFPQ",4,-0.14087458117797147,0.14087458117797147
4,PAX3+SFPQ+HES1+ZNF202,"HES1,PAX3,SFPQ,ZNF202",4,-0.14086255070964723,0.14086255070964723
4,ATF4+ZNF202+SRF+NPM1,"ATF4,NPM1,SRF,ZNF202",4,-0.14083440642771317,0.14083440642771317
4,FOXP3+NFIA+ZNF202+HOXC13,"FOXP3,HOXC13,NFIA,ZNF202",4,-0.14081109174949782,0.14081109174949782
4,FOXP3+PAX3+HES1+NFIA,"FOXP3,HES1,NFIA,PAX3",4,-0.14076926836904646,0.14076926836904646
4,SMAD7+HEYL+SFPQ+DNMT3B,"DNMT3B,HEYL,SFPQ,SMAD7",4,-0.14073047054879648,0.14073047054879648
4,PAX3+SMAD7+HEYL+NFIA,"HEYL,NFIA,PAX3,SMAD7",4,-0.1406251577398715,0.1406251577398715
4,FOXP3+HES1+NPM1+ZNF165,"FOXP3,HES1,NPM1,ZNF165",4,-0.1406153318396628,0.1406153318396628
4,FOXP3+HEYL+HES1+HOXC13,"FOXP3,HES1,HEYL,HOXC13",4,-0.1405804078036482,0.1405804078036482
3,HEYL+SFPQ+AEBP1,"AEBP1,HEYL,SFPQ",3,-0.14048580772376562,0.14048580772376562
4,SMAD7+HEYL+NPM1+ZNF165,"HEYL,NPM1,SMAD7,ZNF165",4,-0.14047122121048777,0.14047122121048777
3,DNMT3B+HES1+ZNF165,"DNMT3B,HES1,ZNF165",3,-0.14046064010353143,0.14046064010353143
4,ATF4+FOXP3+RARG+ZNF165,"ATF4,FOXP3,RARG,ZNF165",4,-0.1404128761136305,0.1404128761136305
4,SMAD7+RARG+HES1+ZNF165,"HES1,RARG,SMAD7,ZNF165",4,-0.14037339099006696,0.14037339099006696
4,RARG+SFPQ+DNMT3B+NFIA,"DNMT3B,NFIA,RARG,SFPQ",4,-0.14034140781411486,0.14034140781411486
3,HEYL+ZBTB20+RARG,"HEYL,RARG,ZBTB20",3,-0.14026452188683416,0.14026452188683416
3,ATF4+SRF+HOXC13,"ATF4,HOXC13,SRF",3,-0.14026086707776766,0.14026086707776766
4,ATF4+FOXP3+DNMT3B+SRF,"ATF4,DNMT3B,FOXP3,SRF",4,-0.14017612218767309,0.14017612218767309
4,ATF4+PAX3+ZNF202+SRF,"ATF4,PAX3,SRF,ZNF202",4,-0.14016409171934885,0.14016409171934885
4,SMAD7+DNMT3B+HES1+SRF,"DNMT3B,HES1,SMAD7,SRF",4,-0.14013663706410956,0.14013663706410956
4,RARG+NFIA+NPM1+ZNF165,"NFIA,NPM1,RARG,ZNF165",4,-0.14008215847580616,0.14008215847580616
4,HEYL+RARG+NFIA+HOXC13,"HEYL,HOXC13,NFIA,RARG",4,-0.14004723443979156,0.14004723443979156
4,FOXP3+ZNF202+HOXC13+ZNF165,"FOXP3,HOXC13,ZNF165,ZNF202",4,-0.1399868405117498,0.1399868405117498
4,FOXP3+PAX3+HES1+ZNF165,"FOXP3,HES1,PAX3,ZNF165",4,-0.13994501713129848,0.13994501713129848
4,ATF4+FOXP3+SMAD7+ZNF202,"ATF4,FOXP3,SMAD7,ZNF202",4,-0.13990173903692543,0.13990173903692543
3,HES1+SRF+AEBP1,"AEBP1,HES1,SRF",3,-0.13989197423907868,0.13989197423907868
4,PAX3+SMAD7+DNMT3B+NPM1,"DNMT3B,NPM1,PAX3,SMAD7",4,-0.13985542762661446,0.13985542762661446
4,DNMT3B+NFIA+SRF+NPM1,"DNMT3B,NFIA,NPM1,SRF",4,-0.13984540454984873,0.13984540454984873
4,PAX3+SMAD7+HEYL+ZNF165,"HEYL,PAX3,SMAD7,ZNF165",4,-0.13980090650212346,0.13980090650212346
4,HEYL+NFIA+SRF+ZNF165,"HEYL,NFIA,SRF,ZNF165",4,-0.13979088342535773,0.13979088342535773
3,ATF4+SFPQ+NPM1,"ATF4,NPM1,SFPQ",3,-0.1397587408412328,0.1397587408412328
3,PAX3+NPM1+AEBP1,"AEBP1,NPM1,PAX3",3,-0.13961076480158363,0.13961076480158363
4,SMAD7+NFIA+ZNF202+NPM1,"NFIA,NPM1,SMAD7,ZNF202",4,-0.13957102139910105,0.13957102139910105
4,SFPQ+SRF+NPM1+HOXC13,"HOXC13,NPM1,SFPQ,SRF",4,-0.13951983927663533,0.13951983927663533
4,RARG+SFPQ+DNMT3B+ZNF165,"DNMT3B,RARG,SFPQ,ZNF165",4,-0.13951715657636682,0.13951715657636682
4,PAX3+RARG+NFIA+ZNF165,"NFIA,PAX3,RARG,ZNF165",4,-0.13941184376744184,0.13941184376744184
4,ATF4+FOXP3+HEYL+NPM1,"ATF4,FOXP3,HEYL,NPM1",4,-0.13937982257681497,0.13937982257681497
4,SMAD7+HEYL+HES1+NPM1,"HES1,HEYL,NPM1,SMAD7",4,-0.13934033745325142,0.13934033745325142
4,ATF4+FOXP3+RARG+HES1,"ATF4,FOXP3,HES1,RARG",4,-0.13928199235639416,0.13928199235639416
4,RARG+DNMT3B+NPM1+HOXC13,"DNMT3B,HOXC13,NPM1,RARG",4,-0.13927750432653455,0.13927750432653455
3,ATF4+HEYL+DNMT3B,"ATF4,DNMT3B,HEYL",3,-0.1392251308406836,0.1392251308406836
4,HEYL+RARG+HOXC13+ZNF165,"HEYL,HOXC13,RARG,ZNF165",4,-0.13922298320204354,0.13922298320204354
2,SMAD7+ZBTB20,"SMAD7,ZBTB20",2,-0.13921476949619818,0.13921476949619818
4,PAX3+DNMT3B+NFIA+SRF,"DNMT3B,NFIA,PAX3,SRF",4,-0.1391750898414844,0.1391750898414844
4,ATF4+SMAD7+HEYL+RARG,"ATF4,HEYL,RARG,SMAD7",4,-0.13913788172721914,0.13913788172721914
3,ATF4+PAX3+SFPQ,"ATF4,PAX3,SFPQ",3,-0.1390884261328685,0.1390884261328685
4,DNMT3B+SRF+NPM1+ZNF165,"DNMT3B,NPM1,SRF,ZNF165",4,-0.13902115331210071,0.13902115331210071
2,STAT1+RARG,"RARG,STAT1",2,-0.1390203565503184,0.1390203565503184
4,SMAD7+SFPQ+DNMT3B+ZNF202,"DNMT3B,SFPQ,SMAD7,ZNF202",4,-0.13900601949966174,0.13900601949966174
3,SMAD7+NFIA+HOXC13,"HOXC13,NFIA,SMAD7",3,-0.13899748204915555,0.13899748204915555
4,HEYL+DNMT3B+SRF+HOXC13,"DNMT3B,HEYL,HOXC13,SRF",4,-0.13898622927608612,0.13898622927608612
4,RARG+HES1+NFIA+NPM1,"HES1,NFIA,NPM1,RARG",4,-0.13895127471856977,0.13895127471856977
4,RARG+SFPQ+SRF+AEBP1,"AEBP1,RARG,SFPQ,SRF",4,-0.1389484907119141,0.1389484907119141
4,FOXP3+SMAD7+DNMT3B+NFIA,"DNMT3B,FOXP3,NFIA,SMAD7",4,-0.138912737159061,0.138912737159061
4,PAX3+SMAD7+NFIA+ZNF202,"NFIA,PAX3,SMAD7,ZNF202",4,-0.13890070669073673,0.13890070669073673
4,FOXP3+HES1+ZNF202+HOXC13,"FOXP3,HES1,HOXC13,ZNF202",4,-0.13885595675451343,0.13885595675451343
4,PAX3+SFPQ+SRF+HOXC13,"HOXC13,PAX3,SFPQ,SRF",4,-0.138849524568271,0.138849524568271
3,SFPQ+ZNF202+AEBP1,"AEBP1,SFPQ,ZNF202",3,-0.13876135667463088,0.13876135667463088
4,SMAD7+ZNF202+NPM1+ZNF165,"NPM1,SMAD7,ZNF165,ZNF202",4,-0.13874677016135306,0.13874677016135306
4,SMAD7+HEYL+ZNF202+HOXC13,"HEYL,HOXC13,SMAD7,ZNF202",4,-0.13871184612533843,0.13871184612533843
4,ATF4+FOXP3+PAX3+HEYL,"ATF4,FOXP3,HEYL,PAX3",4,-0.13870950786845063,0.13870950786845063
4,PAX3+SMAD7+HEYL+HES1,"HES1,HEYL,PAX3,SMAD7",4,-0.1386700227448871,0.1386700227448871
3,FOXP3+NFIA+AEBP1,"AEBP1,FOXP3,NFIA",3,-0.1386680743340301,0.1386680743340301
4,HEYL+HES1+NFIA+SRF,"HES1,HEYL,NFIA,SRF",4,-0.13865999966812137,0.13865999966812137
4,PAX3+RARG+DNMT3B+HOXC13,"DNMT3B,HOXC13,PAX3,RARG",4,-0.13860718961817023,0.13860718961817023
4,FOXP3+SMAD7+SFPQ+HOXC13,"FOXP3,HOXC13,SFPQ,SMAD7",4,-0.13858717188584757,0.13858717188584757
3,ZBTB20+RARG+ZNF202,"RARG,ZBTB20,ZNF202",3,-0.13854007083769945,0.13854007083769945
4,HEYL+SFPQ+DNMT3B+NPM1,"DNMT3B,HEYL,NPM1,SFPQ",4,-0.13848410303955128,0.13848410303955128
4,RARG+SFPQ+DNMT3B+HES1,"DNMT3B,HES1,RARG,SFPQ",4,-0.13838627281913046,0.13838627281913046
4,FOXP3+HEYL+ZNF202+AEBP1,"AEBP1,FOXP3,HEYL,ZNF202",4,-0.13838243841021303,0.13838243841021303
4,PAX3+HEYL+NFIA+NPM1,"HEYL,NFIA,NPM1,PAX3",4,-0.13837879023062627,0.13837879023062627
4,PAX3+DNMT3B+SRF+ZNF165,"DNMT3B,PAX3,SRF,ZNF165",4,-0.13835083860373637,0.13835083860373637
4,RARG+NFIA+ZNF202+HOXC13,"HOXC13,NFIA,RARG,ZNF202",4,-0.13832278339065682,0.13832278339065682
4,PAX3+RARG+HES1+NFIA,"HES1,NFIA,PAX3,RARG",4,-0.13828096001020546,0.13828096001020546
3,SMAD7+HOXC13+ZNF165,"HOXC13,SMAD7,ZNF165",3,-0.13817323081140753,0.13817323081140753
4,RARG+HES1+NPM1+ZNF165,"HES1,NPM1,RARG,ZNF165",4,-0.1381270234808218,0.1381270234808218
4,HEYL+RARG+HES1+HOXC13,"HES1,HEYL,HOXC13,RARG",4,-0.13809209944480716,0.13809209944480716
4,FOXP3+SMAD7+DNMT3B+ZNF165,"DNMT3B,FOXP3,SMAD7,ZNF165",4,-0.13808848592131295,0.13808848592131295
4,PAX3+SMAD7+ZNF202+ZNF165,"PAX3,SMAD7,ZNF165,ZNF202",4,-0.13807645545298872,0.13807645545298872
4,NFIA+ZNF202+SRF+ZNF165,"NFIA,SRF,ZNF165,ZNF202",4,-0.13806643237622296,0.13806643237622296
4,DNMT3B+HES1+SRF+NPM1,"DNMT3B,HES1,NPM1,SRF",4,-0.13789026955486433,0.13789026955486433
3,FOXP3+AEBP1+ZNF165,"AEBP1,FOXP3,ZNF165",3,-0.13784382309628213,0.13784382309628213
4,HEYL+HES1+SRF+ZNF165,"HES1,HEYL,SRF,ZNF165",4,-0.13783574843037333,0.13783574843037333
4,PAX3+HEYL+SFPQ+DNMT3B,"DNMT3B,HEYL,PAX3,SFPQ",4,-0.13781378833118696,0.13781378833118696
4,ATF4+RARG+DNMT3B+SRF,"ATF4,DNMT3B,RARG,SRF",4,-0.13768781382883208,0.13768781382883208
4,ATF4+FOXP3+ZNF202+NPM1,"ATF4,FOXP3,NPM1,ZNF202",4,-0.1376553715276802,0.1376553715276802
4,SMAD7+HES1+ZNF202+NPM1,"HES1,NPM1,SMAD7,ZNF202",4,-0.13761588640411668,0.13761588640411668
4,PAX3+HEYL+NPM1+ZNF165,"HEYL,NPM1,PAX3,ZNF165",4,-0.13755453899287828,0.13755453899287828
4,HEYL+SFPQ+NFIA+ZNF202,"HEYL,NFIA,SFPQ,ZNF202",4,-0.13752938210367355,0.13752938210367355
4,FOXP3+SMAD7+SRF+AEBP1,"AEBP1,FOXP3,SMAD7,SRF",4,-0.13751982005686023,0.13751982005686023
3,ATF4+DNMT3B+ZNF202,"ATF4,DNMT3B,ZNF202",3,-0.13750067979154887,0.13750067979154887
4,RARG+ZNF202+HOXC13+ZNF165,"HOXC13,RARG,ZNF165,ZNF202",4,-0.1374985321529088,0.1374985321529088
4,PAX3+RARG+HES1+ZNF165,"HES1,PAX3,RARG,ZNF165",4,-0.13745670877245747,0.13745670877245747
4,ATF4+SMAD7+RARG+ZNF202,"ATF4,RARG,SMAD7,ZNF202",4,-0.1374134306780844,0.1374134306780844
4,DNMT3B+ZNF202+SRF+HOXC13,"DNMT3B,HOXC13,SRF,ZNF202",4,-0.13726177822695138,0.13726177822695138
4,PAX3+DNMT3B+HES1+SRF,"DNMT3B,HES1,PAX3,SRF",4,-0.13721995484650001,0.13721995484650001
3,ATF4+FOXP3+HOXC13,"ATF4,FOXP3,HOXC13",3,-0.1370818321777347,0.1370818321777347
3,SMAD7+HES1+HOXC13,"HES1,HOXC13,SMAD7",3,-0.13704234705417118,0.13704234705417118
3,SFPQ+NFIA+ZNF165,"NFIA,SFPQ,ZNF165",3,-0.13699076678974265,0.13699076678974265
4,ATF4+FOXP3+PAX3+ZNF202,"ATF4,FOXP3,PAX3,ZNF202",4,-0.1369850568193159,0.1369850568193159
2,ZBTB20+NPM1,"NPM1,ZBTB20",2,-0.13696840198695298,0.13696840198695298
4,FOXP3+SMAD7+DNMT3B+HES1,"DNMT3B,FOXP3,HES1,SMAD7",4,-0.1369576021640766,0.1369576021640766
4,PAX3+SMAD7+HES1+ZNF202,"HES1,PAX3,SMAD7,ZNF202",4,-0.13694557169575236,0.13694557169575236
4,HES1+NFIA+ZNF202+SRF,"HES1,NFIA,SRF,ZNF202",4,-0.1369355486189866,0.1369355486189866
4,ATF4+HEYL+RARG+NPM1,"ATF4,HEYL,NPM1,RARG",4,-0.13689151421797396,0.13689151421797396
4,SFPQ+DNMT3B+ZNF202+NPM1,"DNMT3B,NPM1,SFPQ,ZNF202",4,-0.1367596519904165,0.1367596519904165
3,NFIA+NPM1+HOXC13,"HOXC13,NFIA,NPM1",3,-0.13675111453991035,0.13675111453991035
3,FOXP3+HES1+AEBP1,"AEBP1,FOXP3,HES1",3,-0.13671293933904574,0.13671293933904574
4,HEYL+SFPQ+ZNF202+ZNF165,"HEYL,SFPQ,ZNF165,ZNF202",4,-0.1367051308659255,0.1367051308659255
4,SMAD7+SFPQ+NFIA+SRF,"NFIA,SFPQ,SMAD7,SRF",4,-0.13666676375032075,0.13666676375032075
4,FOXP3+DNMT3B+NFIA+NPM1,"DNMT3B,FOXP3,NFIA,NPM1",4,-0.13666636964981577,0.13666636964981577
4,PAX3+NFIA+ZNF202+NPM1,"NFIA,NPM1,PAX3,ZNF202",4,-0.13665433918149153,0.13665433918149153
4,FOXP3+HEYL+NFIA+ZNF165,"FOXP3,HEYL,NFIA,ZNF165",4,-0.13661184852532476,0.13661184852532476
3,SMAD7+HEYL+AEBP1,"AEBP1,HEYL,SMAD7",3,-0.13656882870987075,0.13656882870987075
4,HEYL+ZNF202+NPM1+HOXC13,"HEYL,HOXC13,NPM1,ZNF202",4,-0.13646547861609323,0.13646547861609323
4,SMAD7+RARG+DNMT3B+NFIA,"DNMT3B,NFIA,RARG,SMAD7",4,-0.13642442880022,0.13642442880022
4,PAX3+HEYL+HES1+NPM1,"HES1,HEYL,NPM1,PAX3",4,-0.1364236552356419,0.1364236552356419
4,RARG+HES1+ZNF202+HOXC13,"HES1,HOXC13,RARG,ZNF202",4,-0.13636764839567242,0.13636764839567242
4,FOXP3+SFPQ+NPM1+HOXC13,"FOXP3,HOXC13,NPM1,SFPQ",4,-0.13634080437660237,0.13634080437660237
2,PAX3+ZBTB20,"PAX3,ZBTB20",2,-0.13629808727858866,0.13629808727858866
4,ATF4+PAX3+HEYL+RARG,"ATF4,HEYL,PAX3,RARG",4,-0.13622119950960962,0.13622119950960962
3,SFPQ+DNMT3B+HOXC13,"DNMT3B,HOXC13,SFPQ",3,-0.13618611264047104,0.13618611264047104
3,RARG+NFIA+AEBP1,"AEBP1,NFIA,RARG",3,-0.1361797659751891,0.1361797659751891
4,HES1+ZNF202+SRF+ZNF165,"HES1,SRF,ZNF165,ZNF202",4,-0.1361112973812386,0.1361112973812386
4,SMAD7+RARG+SFPQ+HOXC13,"HOXC13,RARG,SFPQ,SMAD7",4,-0.13609886352700656,0.13609886352700656
4,PAX3+SFPQ+DNMT3B+ZNF202,"DNMT3B,PAX3,SFPQ,ZNF202",4,-0.13608933728205222,0.13608933728205222
3,PAX3+NFIA+HOXC13,"HOXC13,NFIA,PAX3",3,-0.13608079983154603,0.13608079983154603
4,FOXP3+PAX3+DNMT3B+NFIA,"DNMT3B,FOXP3,NFIA,PAX3",4,-0.13599605494145145,0.13599605494145145
3,NPM1+HOXC13+ZNF165,"HOXC13,NPM1,ZNF165",3,-0.13592686330216236,0.13592686330216236
4,HEYL+RARG+ZNF202+AEBP1,"AEBP1,HEYL,RARG,ZNF202",4,-0.13589413005137202,0.13589413005137202
3,SFPQ+HES1+NFIA,"HES1,NFIA,SFPQ",3,-0.1358598830325063,0.1358598830325063
4,SMAD7+SFPQ+SRF+ZNF165,"SFPQ,SMAD7,SRF,ZNF165",4,-0.13584251251257273,0.13584251251257273
4,FOXP3+DNMT3B+NPM1+ZNF165,"DNMT3B,FOXP3,NPM1,ZNF165",4,-0.13584211841206778,0.13584211841206778
3,ATF4+SMAD7+NPM1,"ATF4,NPM1,SMAD7",3,-0.13584176182733793,0.13584176182733793
4,PAX3+ZNF202+NPM1+ZNF165,"NPM1,PAX3,ZNF165,ZNF202",4,-0.13583008794374352,0.13583008794374352
4,FOXP3+HEYL+DNMT3B+HOXC13,"DNMT3B,FOXP3,HEYL,HOXC13",4,-0.13580719437605315,0.13580719437605315
4,PAX3+HEYL+ZNF202+HOXC13,"HEYL,HOXC13,PAX3,ZNF202",4,-0.13579516390772892,0.13579516390772892
4,FOXP3+RARG+SFPQ+AEBP1,"AEBP1,FOXP3,RARG,SFPQ",4,-0.13576945581188113,0.13576945581188113
4,FOXP3+PAX3+SFPQ+HOXC13,"FOXP3,HOXC13,PAX3,SFPQ",4,-0.13567048966823805,0.13567048966823805
4,SMAD7+SRF+NPM1+HOXC13,"HOXC13,NPM1,SMAD7,SRF",4,-0.13560286026274046,0.13560286026274046
4,SMAD7+RARG+DNMT3B+ZNF165,"DNMT3B,RARG,SMAD7,ZNF165",4,-0.13560017756247195,0.13560017756247195
4,HEYL+SFPQ+HES1+ZNF202,"HES1,HEYL,SFPQ,ZNF202",4,-0.13557424710868915,0.13557424710868915
4,FOXP3+HEYL+HES1+NFIA,"FOXP3,HES1,HEYL,NFIA",4,-0.1354809647680884,0.1354809647680884
3,RARG+AEBP1+ZNF165,"AEBP1,RARG,ZNF165",3,-0.13535551473744112,0.13535551473744112
4,FOXP3+SRF+NPM1+AEBP1,"AEBP1,FOXP3,NPM1,SRF",4,-0.13527345254761503,0.13527345254761503
3,PAX3+HOXC13+ZNF165,"HOXC13,PAX3,ZNF165",3,-0.13525654859379804,0.13525654859379804
4,FOXP3+PAX3+DNMT3B+ZNF165,"DNMT3B,FOXP3,PAX3,ZNF165",4,-0.13517180370370346,0.13517180370370346
3,ATF4+PAX3+SMAD7,"ATF4,PAX3,SMAD7",3,-0.13517144711897364,0.13517144711897364
4,ATF4+RARG+ZNF202+NPM1,"ATF4,NPM1,RARG,ZNF202",4,-0.1351670631688392,0.1351670631688392
3,ATF4+NFIA+SRF,"ATF4,NFIA,SRF",3,-0.13516142404220788,0.13516142404220788
3,DNMT3B+SRF+AEBP1,"AEBP1,DNMT3B,SRF",3,-0.13511876081148366,0.13511876081148366
3,SFPQ+HES1+ZNF165,"HES1,SFPQ,ZNF165",3,-0.13503563179475825,0.13503563179475825
4,SMAD7+RARG+SRF+AEBP1,"AEBP1,RARG,SMAD7,SRF",4,-0.13503151169801922,0.13503151169801922
4,PAX3+SMAD7+SRF+HOXC13,"HOXC13,PAX3,SMAD7,SRF",4,-0.13493254555437612,0.13493254555437612
4,FOXP3+NFIA+ZNF202+ZNF165,"FOXP3,NFIA,ZNF165,ZNF202",4,-0.13488739747619002,0.13488739747619002
4,ATF4+HEYL+ZNF202+SRF,"ATF4,HEYL,SRF,ZNF202",4,-0.13487578811839077,0.13487578811839077
3,SMAD7+ZNF202+AEBP1,"AEBP1,SMAD7,ZNF202",3,-0.134844377660736,0.134844377660736
3,HES1+NPM1+HOXC13,"HES1,HOXC13,NPM1",3,-0.13479597954492598,0.13479597954492598
