gene,mean_high,mean_low,delta,cohens_d,p_value,n_high,n_low,fdr,neg_log10_p
KIF4A,-0.6365988055585128,-0.625905681474418,-0.01069312408409473,-0.028903916321288158,0.7037286102337017,302,303,0.9397831815464733,0.15259479228077102
TULP1,-0.17599568436472107,-0.17413294330160725,-0.0018627410631138208,-0.011209332963356638,0.7037286102337017,302,303,0.9397831815464733,0.15259479228077102
PDE3A,0.06072808935616805,0.06285364492491016,-0.00212555556874211,-0.01569109501043723,0.7037286102337017,302,303,0.9397831815464733,0.15259479228077102
LY75,0.02206658407409037,0.0257973606781332,-0.0037307766040428313,-0.03155516282652669,0.7040739158985636,302,303,0.9399379129256297,0.152381744861061
TBC1D21,0.017742079278776933,0.01716888985194769,0.0005731894268292438,0.004324242842467919,0.704419282581332,302,303,0.9403308815631322,0.152168764283338
CCDC74A,-0.06223249543236816,-0.051188468287203144,-0.011044027145165017,-0.06045332262579683,0.7045946673260286,237,250,0.9404969004529242,0.15206064806883193
FBXO5,-1.1948085296760451,-1.1831179446334792,-0.011690585042565926,-0.029302891428436017,0.7047647102180385,302,303,0.9405536202171456,0.1519558505399379
TAF7L,-0.09065999130758466,-0.09576069066600565,0.0051006993584209875,0.029386382045360235,0.7047647102180385,302,303,0.9405536202171456,0.1519558505399379
VCAN,-0.010820168276121731,-0.0036116553888219903,-0.007208512887299741,-0.037234087901599794,0.7047647102180385,302,303,0.9405536202171456,0.1519558505399379
ABCG1,-0.003993526716261437,-0.009138445487597601,0.005144918771336164,0.04303763754341236,0.7047647102180385,302,303,0.9405536202171456,0.1519558505399379
CARD16,-0.06272051637504726,-0.0562413180113942,-0.0064791983636530645,-0.04416892750839656,0.7049101965562119,299,299,0.940577553091616,0.15186620729839093
TTLL3,0.04853269004598285,0.051730933312647456,-0.0031982432666646035,-0.025706866321811312,0.7050103641796892,167,156,0.9406431254000558,0.15180449850794384
ALPI,0.05454641853867277,0.048008610124620904,0.006537808414051868,0.04743025668912011,0.7051101987446766,302,303,0.9405721066467521,0.15174300362319473
RAB41,0.0996102352184694,0.1073400663881681,-0.007729831169698706,-0.06160630220998639,0.7051101987446766,302,303,0.9405721066467521,0.15174300362319473
UBE2I,-1.781445167443178,-1.7960231720885014,0.014578004645323439,0.03328522041256635,0.7051101987446766,302,303,0.9405721066467521,0.15174300362319473
ERCC6,-0.09264118115192889,-0.09386866547030102,0.0012274843183721351,0.013250323466672384,0.7051101987446766,302,303,0.9405721066467521,0.15174300362319473
LAPTM5,0.03310472957638295,0.03186365871439992,0.0012410708619830305,0.010749055159243334,0.7051101987446766,302,303,0.9405721066467521,0.15174300362319473
OR9Q1,0.06368448034903389,0.0646718689076268,-0.0009873885585929137,-0.007066077762322026,0.7053899010316369,240,254,0.9407409987353126,0.15157076235725783
GRIK3,-0.018757325711150095,-0.02744553491600464,0.008688209204854545,0.07382923126844153,0.7054557480972028,302,303,0.9406246720795555,0.1515302235254399
TMEM260,-0.045463292575340326,-0.05398376855640825,0.008520475981067921,0.05853242275809624,0.7054557480972028,302,303,0.9406246720795555,0.1515302235254399
FRRS1L,0.043702188132453856,0.03726489097925604,0.006437297153197817,0.038256884908663094,0.7054557480972028,302,303,0.9406246720795555,0.1515302235254399
PLK1,-2.7985853235573424,-2.8052327356289988,0.006647412071656422,0.012408261015452173,0.7054557480972028,302,303,0.9406246720795555,0.1515302235254399
FAM180A,0.05408611762407415,0.05741838152636903,-0.0033322639022948797,-0.031839702965738584,0.7054557480972028,302,303,0.9406246720795555,0.1515302235254399
FAM3A,0.06837070277760995,0.0585793701090739,0.009791332668536053,0.06465873556353674,0.7058013582115352,302,303,0.9408473219299073,0.15131751023900306
PFDN6,-1.5998949243282028,-1.5837038336935252,-0.016191090634677607,-0.037968074353238665,0.7058013582115352,302,303,0.9408473219299073,0.15131751023900306
CCDC85B,-0.08925343615861395,-0.0932104394029101,0.003957003244296153,0.02732326110139769,0.706147029023555,302,303,0.9411039566274525,0.1511048637562114
DBH,0.04924800105830808,0.04758937113545013,0.0016586299228579515,0.017240996447616546,0.706147029023555,302,303,0.9411039566274525,0.1511048637562114
SMCO3,0.14623537137880488,0.14468028575585107,0.0015550856229538113,0.012769183598896224,0.706147029023555,302,303,0.9411039566274525,0.1511048637562114
ABHD4,0.01961981568416415,0.022228165091284564,-0.002608349407120413,-0.023648817638603884,0.706147029023555,302,303,0.9411039566274525,0.1511048637562114
SRD5A2,0.30624187753451076,0.3332370102136459,-0.026995132679135114,-0.2044870431947618,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
TRIL,0.12981346578275693,0.1434964553195764,-0.013682989536819457,-0.08328681874856869,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
APELA,0.14424899936473695,0.14747776690916956,-0.0032287675444326036,-0.018896290157586468,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
GRIFIN,0.43118444964451663,0.39950284531410857,0.031681604330408064,0.19299468036785286,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
COPZ2,-0.09380626778200898,-0.04740652645329404,-0.046399741328714945,-0.2523834332349535,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
PRB3,0.5497420534195212,0.5987822024678933,-0.04904014904837206,-0.24694805919987473,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
CCDC188,0.1775085784553643,0.1488128313839626,0.02869574707140171,0.17892309242014928,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
RPL34,-2.0420051535946433,-2.1694559626559156,0.12745080906127226,0.24923012108148845,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
EZHIP,0.19540040430702968,0.16213785575081874,0.03326254855621094,0.27675402975989205,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
CLDN24,0.17157645746687017,0.201236071333847,-0.029659613866976825,-0.22926613574410198,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
TSTD3,-0.005711802528148129,0.04802881274356794,-0.05374061527171607,-0.3430590930306652,0.7064914510409575,10,17,0.9410527384349747,0.15089308900042106
ODF2L,0.005153767434930664,0.008891692617846563,-0.0037379251829159,-0.024994812603506996,0.7064927604691056,302,303,0.9405108347232786,0.1508922840693899
ADAT1,-0.1295066218729293,-0.1283734614444047,-0.0011331604285245989,-0.008515393175679876,0.7064927604691056,302,303,0.9405108347232786,0.1508922840693899
BCL2A1,-0.03468792816410144,-0.04031482607940215,0.005626897915300709,0.03624075215928113,0.7064927604691056,302,303,0.9405108347232786,0.1508922840693899
IZUMO4,-0.04136204304992165,-0.04413326292241407,0.002771219872492417,0.01949869269958735,0.7064927604691056,302,303,0.9405108347232786,0.1508922840693899
DDIT3,-0.14586677950872923,-0.1380059304089157,-0.007860849099813522,-0.05172874508453176,0.7064927604691056,302,303,0.9405108347232786,0.1508922840693899
PMAIP1,0.1320020339578671,0.12563198029163736,0.0063700536662297524,0.04582978760262329,0.7068380277815837,302,302,0.9407666624903253,0.15068009355769899
TAS2R14,0.04505028627221884,0.05248887576745621,-0.007438589495237367,-0.05462153813760858,0.7068385524839926,302,303,0.9405636433551612,0.15067977117086168
TRAPPC13,-0.15130469270319247,-0.144894768467173,-0.006409924236019465,-0.02514944141695038,0.7068385524839926,302,303,0.9405636433551612,0.15067977117086168
BICD1,-0.14515956659418724,-0.14076537156619204,-0.004394195027995207,-0.033008850257529566,0.7068385524839926,302,303,0.9405636433551612,0.15067977117086168
NFKBIA,-0.12773216498706577,-0.13407940371065402,0.00634723872358825,0.029712888811500006,0.7068385524839926,302,303,0.9405636433551612,0.15067977117086168
REXO4,-0.049538632328286716,-0.054480821593938654,0.0049421892656519376,0.03994878949579435,0.7068385524839926,302,303,0.9405636433551612,0.15067977117086168
TAAR6,0.04322890773768037,0.040703972637093376,0.002524935100586996,0.028150815705593333,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
MSMB,0.003985154945469828,0.005152097833533591,-0.001166942888063763,-0.010720866069470536,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
SYPL2,-0.19055033194426005,-0.19445108810737396,0.0039007561631139165,0.023968694620649527,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
SLC38A7,-0.10824601173839464,-0.10484421590794177,-0.0034017958304528723,-0.025931779304513826,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
TMPRSS11D,0.012309720801176025,0.01608049442320335,-0.003770773622027327,-0.0328137429299011,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
DSC3,0.04012072690141473,0.0432233375556101,-0.00310261065419537,-0.022760885859782053,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
C6,0.043119764603708775,0.03774431793010425,0.005375446673604525,0.047475178315590456,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
SYCE1L,-0.0026119360025291436,-0.007920236995709314,0.00530830099318017,0.035767297980569976,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
CALCRL,0.08288288821213181,0.08900825191060699,-0.006125363698475175,-0.055882086760785196,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
ESRRA,-0.2955483510298593,-0.29113733242058426,-0.004411018609275064,-0.022497951791606425,0.7071844050039849,302,303,0.9405146994371795,0.15046732505294713
ADHFE1,-0.04387385943811188,-0.04867714970182583,0.004803290263713948,0.04400650149439488,0.7075303179648134,302,303,0.9405337043323719,0.1502549457079649
C2CD5,0.06679803352529114,0.07661020149739527,-0.00981216797210413,-0.07578476206588532,0.7075303179648134,302,303,0.9405337043323719,0.1502549457079649
ARSA,-0.16258606189827032,-0.17201177930605685,0.009425717407786527,0.05466975751280035,0.7075303179648134,302,303,0.9405337043323719,0.1502549457079649
TCP11L1,-0.016270686131274994,-0.019727208772587296,0.003456522641312302,0.031390128050924546,0.7078762913021714,302,303,0.9407561857157143,0.1500426331282313
SENP6,-1.1771107322179508,-1.1811313887968438,0.004020656578892945,0.011125553115233533,0.7078762913021714,302,303,0.9407561857157143,0.1500426331282313
NRK,0.12874420148926274,0.12550136513012936,0.0032428363591333886,0.026561107836551686,0.7078762913021714,302,303,0.9407561857157143,0.1500426331282313
GDAP1L1,0.06794703566588148,0.07341968349087451,-0.005472647824993029,-0.05744991541252053,0.7078762913021714,302,303,0.9407561857157143,0.1500426331282313
FABP1,-0.058436644761191744,-0.06149331797449514,0.0030566732133033986,0.024753793632987908,0.7082223249517157,302,303,0.9409108215973536,0.14983038730606033
CDO1,0.039740540038734326,0.034211890065271734,0.005528649973462592,0.05527852723129009,0.7082223249517157,302,303,0.9409108215973536,0.14983038730606033
HIP1R,-0.07108244635197476,-0.0643201008934912,-0.00676234545848356,-0.06002556990136863,0.7082223249517157,302,303,0.9409108215973536,0.14983038730606033
GTF3C6,-0.2703142425080791,-0.2690305953385552,-0.0012836471695238938,-0.005535525612392676,0.7082223249517157,302,303,0.9409108215973536,0.14983038730606033
SS18,0.05488090734399958,0.036976035485466144,0.017904871858533435,0.09755525003957302,0.7082223249517157,302,303,0.9409108215973536,0.14983038730606033
C1orf226,-0.06570350914070902,-0.07005384259420076,0.004350333453491742,0.03423780074037151,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
GPR3,-0.013425917610125236,-0.007070956205546715,-0.006354961404578521,-0.05688139585048546,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
HEBP1,0.11124110980768917,0.10960797885524173,0.0016331309524474369,0.01381887608726964,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
GFOD1,0.12133083105211233,0.12277525664440707,-0.0014444255922947402,-0.014482830502147749,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
SLC1A4,-0.0063965552524230555,-0.0083909775056671,0.001994422253244044,0.015032175678406054,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
RNF135,-0.0255215338002517,-0.018598665226124324,-0.006922868574127376,-0.043544406749040115,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
S100A3,0.026798680072974215,0.030716835169259157,-0.003918155096284941,-0.04002599927598485,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
HERC1,-0.017767480493941643,-0.018109961663789424,0.0003424811698477803,0.0021849118880196295,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
THUMPD2,-0.12201220647470165,-0.12494368541520451,0.0029314789405028574,0.02307805993688983,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
TOR1B,-0.04542675199807036,-0.04845444180149266,0.003027689803422301,0.023718614667403985,0.7085684188490649,302,303,0.9408620881969613,0.14961820823376393
MAGEC1,0.07530042786350626,0.06792459721725526,0.007375830646250997,0.06390149166534385,0.7087811958406198,299,299,0.940771930687726,0.14948781291979937
SPACA1,-0.03492521883067669,-0.043348833858103314,0.008423615027426626,0.06763351797779055,0.7089145729298008,302,303,0.9407457638900718,0.14940609590365178
ACSM5,0.02437399587702638,0.01987610819314531,0.004497887683881072,0.03702734737711887,0.7089145729298008,302,303,0.9407457638900718,0.14940609590365178
LTBR,0.019134274640951313,0.026225176370996976,-0.007090901730045663,-0.05921224897556247,0.7089145729298008,302,303,0.9407457638900718,0.14940609590365178
CYLC1,0.16037058910608415,0.1591902404387581,0.0011803486673260533,0.011463542810188031,0.7089145729298008,302,303,0.9407457638900718,0.14940609590365178
RSPH9,-0.21708718047469322,-0.21686666724075632,-0.00022051323393690314,-0.001443938282873335,0.7089145729298008,302,303,0.9407457638900718,0.14940609590365178
EIF5B,-0.33136154531288603,-0.3199370589168518,-0.011424486396034217,-0.051635809132555804,0.7092607871294676,302,303,0.9408327116914362,0.1491940503080315
B3GNT5,-0.046834674807335885,-0.053130116987802456,0.0062954421804665706,0.042628094115476675,0.7092607871294676,302,303,0.9408327116914362,0.1491940503080315
NOTO,-0.18574123422005787,-0.17777603385570817,-0.007965200364349695,-0.06206253856358609,0.7092607871294676,302,303,0.9408327116914362,0.1491940503080315
CCNB2,-0.0051188283564140265,-0.01181992096921707,0.006701092612803044,0.0419336717935138,0.7092607871294676,302,303,0.9408327116914362,0.1491940503080315
ANKAR,0.06920088222676703,0.06925126985696863,-5.03876302015982e-05,-0.0004644424465093454,0.7092607871294676,302,303,0.9408327116914362,0.1491940503080315
NANS,0.019445998525203005,0.014054276423230018,0.005391722101972987,0.0331297568859804,0.7092607871294676,302,303,0.9408327116914362,0.1491940503080315
DOK2,0.00555128506287511,0.004398869048460192,0.001152416014414918,0.010602426735311025,0.7096070613835729,302,303,0.9409196703305881,0.14898207143920825
ATP5MC3,0.010673112739101293,0.012834041887579875,-0.0021609291484785825,-0.016997756884399626,0.7096070613835729,302,303,0.9409196703305881,0.14898207143920825
ODF1,-0.19239750243754825,-0.18874532636721195,-0.0036521760703362993,-0.02234693296550096,0.7096070613835729,302,303,0.9409196703305881,0.14898207143920825
ECHDC1,0.17906183396418568,0.17321266294572013,0.005849171018465549,0.04935549782822874,0.7096070613835729,302,303,0.9409196703305881,0.14898207143920825
MEST,-0.01969153824015044,-0.012791122391239178,-0.006900415848911261,-0.052179677561307515,0.7096070613835729,302,303,0.9409196703305881,0.14898207143920825
MAPK11,0.074752591060905,0.07405466750738475,0.0006979235535202466,0.006987477684997794,0.7099533956275864,302,303,0.9410743015203707,0.14877015928948525
SPOCK3,0.12149546737022536,0.12661584518651506,-0.005120377816289698,-0.04630038792343938,0.7099533956275864,302,303,0.9410743015203707,0.14877015928948525
ARAP1,-0.07125098208461011,-0.0637528608179547,-0.0074981212666554165,-0.050706062893994645,0.7099533956275864,302,303,0.9410743015203707,0.14877015928948525
SLC6A1,0.025169987639685577,0.0203114461917471,0.0048585414479384754,0.03820690332472698,0.7099533956275864,302,303,0.9410743015203707,0.14877015928948525
