drug,instrument_gene,n,F_stat_stage1,beta_ols,beta_iv,delta_iv_ols,rho_crispr_netith
Bleomycin,FDFT1,465,14.296058921075929,0.12805407735598856,0.052362537590429775,-0.07569153976555879,0.23455603985353302
743380,FDFT1,465,14.296058921075929,0.1324211337129954,0.33031709310129365,0.19789595938829824,0.23455603985353302
Dacarbazine,FDFT1,465,14.296058921075929,0.1565145668670581,0.9756219366825406,0.8191073698154825,0.23455603985353302
741909,FDFT1,465,14.296058921075929,0.08547111198173865,0.2831421146391073,0.19767100265736867,0.23455603985353302
Gallibiscoquinazole,FDFT1,465,14.296058921075929,0.18658523264353638,0.7215994306197845,0.5350141979762482,0.23455603985353302
615590,FDFT1,465,14.296058921075929,0.1921489420951807,0.4778497311423323,0.28570078904715157,0.23455603985353302
Mitoxantrone,FDFT1,465,14.296058921075929,0.21656415573216828,0.5120249567689081,0.2954608010367399,0.23455603985353302
LMP744,FDFT1,465,14.296058921075929,0.21245664182334595,0.6654284123809162,0.45297177055757026,0.23455603985353302
BDILV000379a,FDFT1,465,14.296058921075929,0.11253305693779339,0.24100344326478376,0.12847038632699037,0.23455603985353302
GSK2110183B,FDFT1,465,14.296058921075929,0.03812700870683967,0.8030092257422001,0.7648822170353604,0.23455603985353302
GSK626616AC,FDFT1,465,14.296058921075929,0.21740703432050262,1.024899396868035,0.8074923625475325,0.23455603985353302
BEN,FDFT1,465,14.296058921075929,0.2359386891748302,0.979452927449819,0.7435142382749889,0.23455603985353302
GSK2830371A,FDFT1,465,14.296058921075929,0.1981560010898867,0.774527190759293,0.5763711896694063,0.23455603985353302
Bromosporine,FDFT1,465,14.296058921075929,0.16541214489560116,0.378805162571301,0.21339301767569982,0.23455603985353302
GSK-LSD1,FDFT1,465,14.296058921075929,0.19741360367612878,0.11883092633219201,-0.07858267734393677,0.23455603985353302
667880,FDFT1,465,14.296058921075929,0.12121323161355156,0.8659770841386778,0.7447638525251262,0.23455603985353302
50869,FDFT1,465,14.296058921075929,0.20957276531491653,0.4855167062703351,0.2759439409554186,0.23455603985353302
BDF00022089a,FDFT1,465,14.296058921075929,0.13632053618168893,0.097508914470238,-0.03881162171145093,0.23455603985353302
Fludarabine,FDFT1,465,14.296058921075929,0.11540034900091624,0.7180141080041437,0.6026137590032274,0.23455603985353302
LMB_AB2,FDFT1,465,14.296058921075929,0.20044360022756716,0.9661312329354154,0.7656876327078482,0.23455603985353302
720427,FDFT1,465,14.296058921075929,0.18746212136710155,0.8444855436824807,0.6570234223153792,0.23455603985353302
GSK2276186C,FDFT1,465,14.296058921075929,0.17068521473739062,0.5578328456878612,0.38714763095047056,0.23455603985353302
123829,FDFT1,465,14.296058921075929,0.057432144656534324,-0.16120684581111924,-0.21863899046765356,0.23455603985353302
LMB_AB3,FDFT1,465,14.296058921075929,0.1699733092959104,0.6062410372580026,0.43626772796209223,0.23455603985353302
LMB_AB1,FDFT1,465,14.296058921075929,0.18912251834514346,0.9260119249996401,0.7368894066544966,0.23455603985353302
630600,FDFT1,465,14.296058921075929,0.1689898748483017,0.657501905014134,0.4885120301658323,0.23455603985353302
GSK3337463A,FDFT1,465,14.296058921075929,0.22150845533151,1.052920553680837,0.8314120983493271,0.23455603985353302
Daporinad,USP19,327,14.260097590591858,0.14627215515690623,1.1179160122369451,0.971643857080039,-0.23243901066240924
Dasatinib,FDFT1,567,14.223416656178347,3.317231664344318e-07,-0.4895975177720699,-0.4895978494952363,0.20792981946119857
Crizotinib,FDFT1,570,14.218261883204182,0.20831242050621987,0.7964587851697899,0.58814636466357,0.21080348694598372
5-Fluorouracil,FDFT1,572,14.208758126909295,0.2194981237127345,0.5705797697032554,0.35108164599052094,0.21007657035201255
MK-2206,FDFT1,572,14.208758126909295,0.12257217807051381,0.9480612952546698,0.825489117184156,0.21007657035201255
MG-132,FDFT1,572,14.208758126909295,0.054781053896252575,0.3138271262646554,0.2590460723684028,0.21007657035201255
Nutlin-3a (-),FDFT1,572,14.208758126909295,0.19310384639952194,0.7056913399908828,0.5125874935913609,0.21007657035201255
PD173074,FDFT1,572,14.208758126909295,0.18671510577560615,0.761188918753289,0.5744738129776829,0.21007657035201255
Docetaxel,FDFT1,572,14.208758126909295,0.17089318479611823,0.27788829326836656,0.10699510847224833,0.21007657035201255
IAP_5620,AURKA,461,14.174462721635335,-0.008082069766990886,-0.27568528845858753,-0.26760321869159664,-0.1980784659083254
JNK Inhibitor VIII,FDFT1,563,14.120472288719222,0.197582461689642,0.6829725403065297,0.48539007861688765,0.20823905079670735
IGF1R_3801,FDFT1,463,14.10783775280149,0.1599494115567059,0.316228490640305,0.15627907908359912,0.23300913356398564
Dactinomycin,FDFT1,569,14.096737634011253,0.2217488468635391,0.5382833600507796,0.31653451318724046,0.20893658128588383
AZD8055,USP19,477,14.096728003751027,0.07909896857189894,0.0940246330795149,0.014925664507615968,-0.1895240925769534
EPZ5676,FDFT1,568,14.08599687612317,0.26784447427088004,0.9552775050510285,0.6874330307801484,0.20760519636729446
AT13148,FDFT1,562,14.082667867248464,0.09859446087359527,0.3626341286287995,0.26403966775520427,0.21036773946531365
Eg5_9814,FDFT1,461,14.065447684824997,0.15256657097578244,0.31946724060381443,0.166900669628032,0.23454155954391737
Mycophenolic acid,CD96,474,14.063857002815608,0.16693267005799012,0.5837605668030406,0.41682789674505044,-0.1963116343860964
Olaparib,FDFT1,571,14.054171213183276,0.20191035823368397,1.0732406574118456,0.8713302991781616,0.20861186007282417
MIRA-1,FDFT1,571,14.054171213183276,0.18785771590034817,0.8293630591088897,0.6415053432085416,0.20861186007282417
Camptothecin,FDFT1,571,14.054171213183276,0.1979871779634431,0.7754889664129205,0.5775017884494774,0.20861186007282417
Lapatinib,FDFT1,571,14.054171213183276,0.08445848111686635,0.4342835082366462,0.3498250271197798,0.20861186007282417
Oxaliplatin,FDFT1,571,14.054171213183276,0.2657031102275074,1.1470593563035705,0.8813562460760631,0.20861186007282417
Linsitinib,FDFT1,571,14.054171213183276,0.22018722358495654,0.9490279265874144,0.7288407030024578,0.20861186007282417
MK-1775,FDFT1,571,14.054171213183276,0.2282855729816046,0.952571578318171,0.7242860053365664,0.20861186007282417
PD0325901,FDFT1,571,14.054171213183276,0.08956246237943777,0.10857166710096362,0.019009204721525855,0.20861186007282417
Gemcitabine,FDFT1,571,14.054171213183276,0.21828701803109102,0.6821611244353973,0.4638741064043063,0.20861186007282417
AZD3759,FDFT1,571,14.054171213183276,0.14690781758177332,0.040995651491338936,-0.10591216609043438,0.20861186007282417
OSI-027,FDFT1,565,13.970113998889754,0.05115007630981224,0.7271731762657756,0.6760230999559633,0.2072936162228803
GW441756,FDFT1,565,13.933538810508924,0.14023046002084436,0.5419105181427926,0.4016800581219482,0.20776407123557813
CDK9_5576,AURKA,463,13.933201429668758,0.19081668059104576,0.4320724210946958,0.24125574050365003,-0.19703115645060976
CDK9_5038,AURKA,463,13.933201429668758,0.17198248883410425,0.06150361245573784,-0.1104788763783664,-0.19703115645060976
Axitinib,FDFT1,567,13.919223017742679,0.18626014427652626,1.2512954158506566,1.0650352715741302,0.20929924528192578
Dihydrorotenone,FDFT1,464,13.904873604190524,0.09589247606644011,0.3913759171884459,0.29548344112200575,0.23199883720092157
GSK1904529A,FDFT1,570,13.898354848986099,0.18172481933496568,0.993345437824669,0.8116206184897033,0.20708897226522704
Luminespib,FDFT1,570,13.898354848986099,0.09728320854179227,-0.23121157747096713,-0.3284947860127594,0.20708897226522704
Irinotecan,FDFT1,570,13.898354848986099,0.21827951516117608,0.8377510417759648,0.6194715266147888,0.20708897226522704
EPZ004777,FDFT1,570,13.898354848986099,0.2608164638823929,1.059313437992061,0.7984969741096681,0.20708897226522704
LGK974,FDFT1,570,13.898354848986099,0.216576537076208,1.1177291692017841,0.9011526321255761,0.20708897226522704
Alpelisib,FDFT1,570,13.898354848986099,0.1754072902812252,0.4452943896946034,0.2698870994133782,0.20708897226522704
Fulvestrant,FDFT1,570,13.898354848986099,0.2051883649728587,1.140125313419835,0.9349369484469763,0.20708897226522704
GSK343,FDFT1,570,13.898354848986099,0.20393028131039767,0.7488808406417459,0.5449505593313482,0.20708897226522704
BIBR-1532,FDFT1,565,13.876478442289901,0.16884627583499334,0.4980234685504896,0.3291771927154963,0.2075076529610855
Foretinib,FDFT1,565,13.876478442289901,0.1679932053846095,0.48331790730846497,0.3153247019238555,0.2075076529610855
GSK269962A,HEMK2,127,13.87302086090115,0.2207332640919142,0.25196719445678406,0.03123393036486985,0.31193171166104233
PF-4708671,HEMK2,127,13.87302086090115,0.3086976605731276,0.4298419964883526,0.121144335915225,0.31193171166104233
AZD6482,HEMK2,127,13.87302086090115,-0.024216293914580175,-0.0004738486977788124,0.023742445216801362,0.31193171166104233
ABT737,FDFT1,566,13.872163108673222,0.1791747082330155,1.535038806964436,1.3558640987314206,0.20963535759495608
MK-8776,FDFT1,564,13.86749877127661,0.19416805572230258,1.070389898932379,0.8762218432100765,0.20759006492440207
ERK_6604,FDFT1,464,13.8674271906482,0.1342761631093472,0.4043457824370598,0.2700696193277126,0.22980405394042336
AZD5438,FDFT1,464,13.8674271906482,0.19497978634488297,0.6984355050149397,0.5034557186700567,0.22980405394042336
IRAK4_4710,FDFT1,464,13.8674271906482,0.23658340464320624,0.2427309540336925,0.006147549390486257,0.22980405394042336
AZD5153,FDFT1,464,13.8674271906482,0.19682757780107327,0.5963335037910631,0.3995059259899898,0.22980405394042336
AZD1208,FDFT1,464,13.8674271906482,0.2176463043801584,1.3037536593826948,1.0861073550025364,0.22980405394042336
JAK_8517,FDFT1,464,13.8674271906482,0.1434388774445309,0.4849975611946673,0.3415586837501364,0.22980405394042336
AZD1332,FDFT1,464,13.8674271906482,0.08779609415919891,0.03683862692058623,-0.05095746723861268,0.22980405394042336
JAK1_8709,FDFT1,464,13.8674271906482,0.2298283301572647,0.4577983065485201,0.2279699763912554,0.22980405394042336
ERK_2440,FDFT1,464,13.8674271906482,0.11910541439879055,0.17127521326804315,0.052169798869252604,0.22980405394042336
AZD2014,FDFT1,464,13.8674271906482,0.13846501496730929,0.3007864205207854,0.16232140555347613,0.22980405394042336
AZD6482,INTS6,127,13.852993898553352,-0.024216293914580175,0.3209631454470004,0.3451794393615806,-0.34181078927634045
GSK269962A,INTS6,127,13.852993898553352,0.2207332640919142,0.3705156854861565,0.14978242139424228,-0.34181078927634045
PF-4708671,INTS6,127,13.852993898553352,0.3086976605731276,0.531926296523575,0.22322863595044745,-0.34181078927634045
IAP_5620,UROS,461,13.84570763041442,-0.008082069766990886,0.969453017151924,0.9775350869189149,0.14358457726372473
CDK9_5038,FDFT1,463,13.844903749304134,0.17198248883410425,0.6021242163845041,0.4301417275503998,0.23038310092380243
CDK9_5576,FDFT1,463,13.844903749304134,0.19081668059104576,0.6400824639990135,0.44926578340796774,0.23038310092380243
Erlotinib,FDFT1,565,13.818351533902387,0.11564232149513366,0.01340283959440356,-0.1022394819007301,0.2067463155674635
ERK_2440,AURKA,464,13.80873320663221,0.11910541439879055,0.5403949351412622,0.4212895207424717,-0.19545931764835897
AZD1332,AURKA,464,13.80873320663221,0.08779609415919891,0.3139303873092645,0.22613429315006556,-0.19545931764835897
AZD5153,AURKA,464,13.80873320663221,0.19682757780107327,0.2025410551336342,0.005713477332560946,-0.19545931764835897
AZD1208,AURKA,464,13.80873320663221,0.2176463043801584,0.35291567513943356,0.13526937075927517,-0.19545931764835897
IRAK4_4710,AURKA,464,13.80873320663221,0.23658340464320624,0.614507345456181,0.37792394081297476,-0.19545931764835897
JAK1_8709,AURKA,464,13.80873320663221,0.2298283301572647,0.5518435716883568,0.3220152415310922,-0.19545931764835897
JAK_8517,AURKA,464,13.80873320663221,0.1434388774445309,0.107583430901341,-0.03585544654318991,-0.19545931764835897
AZD5438,AURKA,464,13.80873320663221,0.19497978634488297,0.3490364865938333,0.15405670024895032,-0.19545931764835897
ERK_6604,AURKA,464,13.80873320663221,0.1342761631093472,0.490415182605551,0.3561390194962038,-0.19545931764835897
AZD2014,AURKA,464,13.80873320663221,0.13846501496730929,0.5725512061520984,0.43408619118478914,-0.19545931764835897
AZD5991,AURKA,463,13.794748839680041,0.18152813071598925,0.02597560309644612,-0.15555252761954314,-0.19566590964706698
AZD7762,FDFT1,569,13.790042120701257,0.17656345080487745,0.621296114267152,0.4447326634622746,0.20731805503262848
AZD5991,FDFT1,463,13.789507361603066,0.18152813071598925,0.9903207139919458,0.8087925832759565,0.22928360088559682
Ibrutinib,FDFT1,537,13.787261580292938,0.13399737582330856,0.28468131512795913,0.15068393930465057,0.21694199249438254
CT7033-2,INTS6,477,13.734878146021178,0.21166102929722386,0.5475863604979027,0.3359253312006788,-0.17610350368931024
PBD-288,INTS6,477,13.734878146021178,0.16086913395787286,0.32309475298402374,0.16222561902615087,-0.17610350368931024
A-366,INTS6,477,13.734878146021178,0.18122964040224931,0.5017431081161547,0.32051346771390543,-0.17610350368931024
CPI-637,INTS6,477,13.734878146021178,0.19862150130388836,1.0574492388205867,0.8588277375166984,-0.17610350368931024
IAP_5620,FDFT1,461,13.732602069802082,-0.008082069766990886,0.08617022963607966,0.09425229940307055,0.2288844985063037
P22077,FDFT1,567,13.672447236524757,0.1507318258225852,0.987323153072287,0.8365913272497019,0.2069613730017851
GSK2578215A,FDFT1,567,13.672447236524757,0.16106910237369965,0.6677846803472557,0.506715577973556,0.2069613730017851
Gefitinib,FDFT1,567,13.672447236524757,0.1566692707838535,0.08474883022946442,-0.07192044055438909,0.2069613730017851
AZD5363,FDFT1,567,13.672447236524757,0.06692939007913745,0.3369492062532105,0.27001981617407306,0.2069613730017851
AGI-5198,FDFT1,567,13.672447236524757,0.14917475740634037,0.6266200214030319,0.4774452639966915,0.2069613730017851
Ipatasertib,FDFT1,567,13.672447236524757,0.056291894367077114,0.6471603434718946,0.5908684491048174,0.2069613730017851
Epirubicin,FDFT1,567,13.672447236524757,0.18043675143070056,0.4875769891407737,0.30714023771007315,0.2069613730017851
GDC0810,FDFT1,567,13.672447236524757,0.1440082007533468,0.8486405716611544,0.7046323709078075,0.2069613730017851
Afuresertib,FDFT1,567,13.672447236524757,0.05607579510310348,0.5835926701380618,0.5275168750349584,0.2069613730017851
AZD6738,FDFT1,567,13.672447236524757,0.17750058632024893,0.6954742952318821,0.5179737089116332,0.2069613730017851
Buparlisib,FDFT1,567,13.672447236524757,0.16229622503791616,0.5142273520192584,0.3519311269813422,0.2069613730017851
Dactolisib,FDFT1,567,13.672447236524757,0.1281979935231402,0.20760256729708904,0.07940457377394883,0.2069613730017851
BMS-536924,FDFT1,567,13.672447236524757,0.12880118837570362,0.06979882040710336,-0.059002367968600256,0.2069613730017851
NVP-ADW742,FDFT1,567,13.672447236524757,0.1771537013202507,0.802645327718352,0.6254916263981012,0.2069613730017851
Cediranib,FDFT1,567,13.672447236524757,0.12041081921677685,0.3935506734589477,0.2731398542421708,0.2069613730017851
I-BRD9,FDFT1,567,13.672447236524757,0.2265635290285338,0.7753118943381617,0.5487483653096279,0.2069613730017851
AZD8186,FDFT1,567,13.672447236524757,0.05517264793066273,0.18794987358408446,0.13277722565342173,0.2069613730017851
Cyclophosphamide,FDFT1,567,13.672447236524757,0.16546611449497234,0.7881272880251047,0.6226611735301324,0.2069613730017851
Osimertinib,FDFT1,566,13.671622775789281,0.11078268956935403,0.2732584282058598,0.1624757386365058,0.2061623112125004
PAK_5339,FDFT1,463,13.66466415559421,0.1604469079194713,0.5900540329466843,0.42960712502721304,0.2282035663747885
Eg5_9814,CD96,461,13.66311400591073,0.15256657097578244,0.7349936436679045,0.5824270726921221,-0.2040194456114479
AZD4547,FDFT1,568,13.637949495882133,0.137150987969838,0.7292296301186423,0.5920786421488042,0.20584405999886585
IGF1R_3801,AURKA,463,13.611019388932363,0.1599494115567059,0.1984457833612417,0.0384963718045358,-0.19391510031638126
AZD1332,CD96,464,13.586145873006656,0.08779609415919891,0.11452656981875098,0.02673047565955207,-0.20244007620658422
JAK_8517,CD96,464,13.586145873006656,0.1434388774445309,0.5751248647930277,0.43168598734849684,-0.20244007620658422
AZD5153,CD96,464,13.586145873006656,0.19682757780107327,0.4250163170485151,0.22818873924744185,-0.20244007620658422
AZD2014,CD96,464,13.586145873006656,0.13846501496730929,0.27398788318438944,0.13552286821708015,-0.20244007620658422
AZD1208,CD96,464,13.586145873006656,0.2176463043801584,0.8924934970588534,0.674847192678695,-0.20244007620658422
JAK1_8709,CD96,464,13.586145873006656,0.2298283301572647,0.6672481187390628,0.4374197885817981,-0.20244007620658422
ERK_6604,CD96,464,13.586145873006656,0.1342761631093472,0.11610900217055634,-0.018167160938790866,-0.20244007620658422
IRAK4_4710,CD96,464,13.586145873006656,0.23658340464320624,0.41289799117926695,0.17631458653606072,-0.20244007620658422
ERK_2440,CD96,464,13.586145873006656,0.11910541439879055,0.09423129233390858,-0.024874122064881973,-0.20244007620658422
AZD5438,CD96,464,13.586145873006656,0.19497978634488297,0.2684783219953575,0.07349853565047451,-0.20244007620658422
Dabrafenib,FDFT1,565,13.555244493278847,0.12714255535279503,0.8320537425001376,0.7049111871473426,0.2041237168274659
CDK9_5576,CD96,463,13.555190639024113,0.19081668059104576,0.45260998621594706,0.26179330562490133,-0.20227391213091664
