gene,n_low,n_high,mean_netith_low,mean_netith_high,delta_netith,cohens_d,mwu_p,is_tf,fdr
TMEM81,254,254,5.727203530958707,5.702389491006463,-0.024814039952243405,-0.11265115609402337,0.15676179509409247,False,0.19929487342302177
YTHDF2,254,254,5.70470619640136,5.679623776739573,-0.02508241966178648,-0.11261009452796883,0.1599719864375303,False,0.20288123119604504
PDILT,254,254,5.716305107493826,5.6896681332266645,-0.02663697426716105,-0.11257984364989018,0.07130457095425083,False,0.09791712637586368
CASKIN1,254,254,5.6975902506607525,5.72304087085219,0.025450620191437068,0.11254536170532549,0.33088039677025294,False,0.38685927846962487
AXIN2,254,254,5.722257812116412,5.697232018522358,-0.02502579359405388,-0.11253639594270395,0.155175129379132,False,0.19762826895086993
PBLD,254,254,5.698635989999391,5.723867757653205,0.025231767653814074,0.1125209539024964,0.12180927867067501,False,0.1590436771226872
NCK2,254,254,5.717360743820384,5.691926359960312,-0.02543438386007235,-0.11245791685932735,0.5377030210765301,False,0.5922411260509314
G2E3,254,254,5.6882596524608395,5.712186489346938,0.023926836886098535,0.112418751905512,0.5803884342347438,False,0.6330941376924237
FSTL5,254,254,5.686134415113244,5.711069211286302,0.02493479617305816,0.11238747360789669,0.12729470567894133,False,0.16538985062191025
LINC01587,254,254,5.724929200575199,5.6990318957554775,-0.02589730481972108,-0.11235236213883475,0.19443707602530147,False,0.24134161817803512
OR5K1,254,254,5.716744695243178,5.690432226387006,-0.026312468856171556,-0.11234826347084892,0.0742948541509145,False,0.10165015798996821
DGKI,254,254,5.701968707706149,5.726273492459509,0.024304784753359954,0.11221863649605138,0.0936232018265491,False,0.12530444246953557
PTGDR,254,254,5.725437047528273,5.699670133993756,-0.02576691353451732,-0.11220681744793878,0.16990079144003956,False,0.2141626493888407
NOC2L,254,254,5.727247592987419,5.7016479571344165,-0.025599635853002844,-0.11219380820259488,0.16990079144003956,False,0.2141626493888407
ZNF77,254,254,5.6937061629970005,5.6691015775211175,-0.024604585475882956,-0.1121916775974009,0.11877916753534994,False,0.15547678721372454
CDYL2,254,254,5.716384935188548,5.691152895293826,-0.025232039894721225,-0.11202572278037165,0.05998427749495654,False,0.08371517705401602
KRT13,254,254,5.734710293975117,5.710151260948686,-0.024559033026430477,-0.112006860969935,0.12504815655698853,False,0.16276604925741656
GEMIN2,254,254,5.710514574330373,5.68507239545011,-0.025442178880263455,-0.11200576009379279,0.10334865971436759,False,0.13713648813907559
SCN1B,254,254,5.72056435187209,5.695423694820587,-0.025140657051503368,-0.11192631719323881,0.0874082649852504,False,0.11774685300425186
PECR,254,254,5.673433448151769,5.698967350176855,0.025533902025085986,0.1119209030363262,0.13281450456834445,False,0.17188641133700197
ENTREP1,254,254,5.721333049613299,5.7461372306874985,0.024804181074199683,0.11189713336891953,0.2561417116825211,False,0.30847116030603133
MICALL1,254,254,5.688953843758002,5.7137282230341055,0.02477437927610371,0.11187733210171988,0.07083163455727766,False,0.09734539357779906
NEK10,254,254,5.714122464428765,5.689201549535841,-0.024920914892924806,-0.11187251794703895,0.21694362358027897,False,0.2656543937641047
RAD50,254,254,5.710481143786342,5.68606111081864,-0.024420032967701566,-0.11186038415726295,0.19443707602530147,False,0.24134161817803512
SH3TC2,254,254,5.716845411098056,5.7426107289821955,0.02576531788413927,0.11182789666670274,0.12210098449080115,False,0.15937615982897788
SPINT1,254,254,5.74024162929667,5.716043692032303,-0.024197937264367475,-0.11180763379710089,0.048795350372257865,False,0.06942913572282303
CKAP5,254,254,5.7244583042468005,5.699707373449023,-0.02475093079777757,-0.11172020261969634,0.15747091584976258,False,0.20007809303676807
CENPL,254,254,5.713196782955087,5.688287497367475,-0.024909285587612295,-0.11170635828899922,0.22331137057421324,False,0.2724433566385589
FECH,254,254,5.683215609564007,5.708073761008162,0.02485815144415504,0.1116459384144848,0.13739432455634146,False,0.1772401212459599
VPS35L,254,254,5.696415026239512,5.721702661789896,0.02528763555038438,0.11162005921746124,0.07026750948701203,False,0.09663187005805036
KCNG1,254,254,5.7136061333521,5.73822278333006,0.024616649977959426,0.1115995451159224,0.13932466955974598,False,0.17948798989643427
SRD5A3,254,254,5.680477313643593,5.706437288526724,0.025959974883130954,0.11159827829332264,0.1866563084102455,False,0.23270820910086487
BTF3,254,254,5.728004374007422,5.7032172889773864,-0.02478708503003535,-0.11158319496670718,0.19506133553564942,False,0.24197678007707385
CETN3,254,254,5.694595970085099,5.720433171366301,0.025837201281201594,0.11150691754386473,0.21026715062645385,False,0.2584724689434455
GTF2E2,254,254,5.715435023288771,5.690246547270091,-0.02518847601868046,-0.11138917003762087,0.1656167980452451,False,0.20928405400942263
RRP15,254,254,5.690814167089951,5.716653543714624,0.02583937662467317,0.11135826113771971,0.04148154793006976,False,0.060000345269519834
CASD1,254,254,5.710314765714676,5.686086633880865,-0.02422813183381134,-0.11135086973481086,0.2230816728497823,False,0.27225967466220413
RASA1,254,254,5.701912333286512,5.727859015657411,0.0259466823708987,0.11131430150281593,0.09734819498552187,False,0.12982526763420388
PAFAH1B3,254,254,5.7026640478835064,5.726902244851918,0.024238196968411785,0.11130997367517005,0.1758055931388416,False,0.22068393837708633
BRD3,254,254,5.7062889901968115,5.680714038217775,-0.025574951979036697,-0.11124526959104716,0.2133640995553292,False,0.26181166189550703
SRP72,254,254,5.700183555803504,5.6746431635622105,-0.02554039224129312,-0.11123372062030439,0.08377705310490552,False,0.11336131926191628
CATSPER1,254,254,5.724971627265915,5.701291765290786,-0.023679861975129057,-0.11121639910481865,0.35928526343208655,False,0.41619407477239684
OR1D2,254,254,5.70883266230967,5.6842219927410955,-0.024610669568574828,-0.11114707819107353,0.1725488019042576,False,0.2171186497114217
RPL7L1,254,254,5.7329957482002545,5.70837234329084,-0.024623404909414504,-0.1111461432093768,0.16232119602013795,False,0.20549693771563943
PRSS12,254,254,5.6966954189222765,5.721530950183667,0.02483553126139082,0.11113529718532625,0.09268070922646614,False,0.12420731432835559
EXOC1,254,254,5.720392859540265,5.695052681345041,-0.025340178195223828,-0.11113227189680962,0.18766674727724186,False,0.2338662406662202
OGG1,254,254,5.7024429114433275,5.677741385910357,-0.024701525532970336,-0.11111755195368413,0.18048115665473397,False,0.22586077669102064
ENHO,254,254,5.7084782118793695,5.731801329835089,0.023323117955719397,0.11111316858801702,0.13596015046232127,False,0.1755875477214797
ZBTB21,254,254,5.688661286015176,5.714377687046898,0.02571640103172257,0.11111116451238164,0.30198414246394334,False,0.35666226548491414
LRP2BP,254,254,5.716620334831953,5.692129733124478,-0.02449060170747508,-0.11111055565615076,0.147424187160574,False,0.18879120334641405
MAGOHB,254,254,5.703102565707625,5.678535649844785,-0.024566915862839878,-0.11110911523990553,0.21988364287231887,False,0.26879529109848316
CDK17,254,254,5.699674600574384,5.674490160013064,-0.025184440561320187,-0.11103642773754795,0.1954783243691406,False,0.2424416077203538
OR10W1,254,254,5.727095960510713,5.703129213678258,-0.023966746832455144,-0.111012089133471,0.18008803350844715,False,0.225434412661291
ULK1,254,254,5.693200123067511,5.71816372969427,0.024963606626759116,0.11094837778843353,0.2050340152795167,False,0.2528346187413411
IKBKG,254,254,5.719372495742076,5.694804909624464,-0.024567586117611562,-0.11094698993907856,0.33906187031827406,False,0.3951624928074146
CPSF4L,254,254,5.719921186691013,5.694789469199149,-0.02513171749186416,-0.11085843537619945,0.17122096372868245,False,0.21566870218929898
FLG2,254,254,5.72292505102071,5.697691374599647,-0.025233676421063223,-0.11081465275091179,0.08216737219615447,False,0.11139351900583645
SNAP25,254,254,5.717733459869603,5.741781030377303,0.024047570507700122,0.11080150489365873,0.05851893968701834,False,0.08188938183830154
BRAT1,254,254,5.714286121974267,5.6905124088750245,-0.023773713099242144,-0.11079988902798825,0.4153202307457332,False,0.47276310562221935
ZACN,254,254,5.703992636200853,5.679005069281968,-0.024987566918885484,-0.11071064881647187,0.34675203072972194,False,0.4028694144263389
STIP1,254,254,5.688939604000067,5.713418663067272,0.024479059067204822,0.11070568343636229,0.1925730953314685,False,0.23937345084525144
LHX2,254,254,5.722308994924705,5.698514088629016,-0.02379490629568881,-0.1107004534768211,0.3369283859318293,False,0.39288896796240225
KRT25,254,254,5.724338892266617,5.699454779579321,-0.024884112687296067,-0.1105727177772822,0.14878006664859345,False,0.1903008571105336
TP53TG1,254,254,5.682541630618182,5.707195072290524,0.02465344167234207,0.11056785196923685,0.3666191495683856,False,0.4236624784498354
SEPTIN9,254,254,5.709714932625878,5.683125199134561,-0.02658973349131699,-0.11054982976758426,0.17216863613092914,False,0.21668784005912872
IL13RA2,254,254,5.7207655689537535,5.74477084658199,0.024005277628236676,0.11048908717643761,0.09857476710690534,False,0.13127783903730866
PPM1E,254,254,5.722030052944699,5.698232196276492,-0.023797856668206663,-0.11047790004340154,0.2732273467541543,False,0.326646065576745
PDE6D,254,254,5.7291248220906645,5.704245797553043,-0.02487902453762114,-0.11044941199201484,0.2015982655502635,False,0.24924112454036387
HOXB13,254,254,5.721379435835763,5.746944941662965,0.025565505827202628,0.11044670825579714,0.15800434959116605,False,0.20068174092281232
CUEDC2,254,254,5.720414228518998,5.6956892139971,-0.02472501452189846,-0.11042689823973541,0.3430469974713891,False,0.39918491432183495
HOOK3,254,254,5.715016798615398,5.688684456821659,-0.02633234179373911,-0.11039936073376613,0.23382344099738217,False,0.28401927890657236
SNRNP27,254,254,5.690815896510935,5.715058846662308,0.024242950151373677,0.1103861342687904,0.3122913664094412,False,0.36757381918768295
FGFBP1,254,254,5.683848478416178,5.708343283482438,0.024494805066259673,0.11036512250985611,0.34551419914489967,True,0.40172973769713527
TPRKB,254,254,5.726938963358773,5.701942975358403,-0.024995988000370062,-0.11036386707690293,0.13580151396022874,False,0.17542218696529696
WIPF3,254,254,5.688179552137315,5.712977322100654,0.024797769963338823,0.11035640488317251,0.15307858089288645,False,0.1952038453509185
POFUT1,254,254,5.694964796282771,5.719390555160787,0.024425758878016346,0.11035638513625469,0.0417843309390329,False,0.060392595284623554
AFAP1L2,254,254,5.7111485855057245,5.73623619179312,0.02508760628739548,0.11034261044261541,0.22400147882776256,False,0.27316904908304457
COLEC11,254,254,5.726283760964358,5.701420067556079,-0.024863693408279097,-0.11028849467032485,0.27243420922926365,False,0.3258563961443964
DOCK5,254,254,5.677572218397521,5.702439583041204,0.024867364643682777,0.11026854726038535,0.04440233827549999,False,0.06377460092492279
C6orf52,254,254,5.6978612424438,5.723692020043007,0.025830777599207266,0.1102469851808727,0.13596015046232127,False,0.1755875477214797
SUSD1,254,254,5.718295851766359,5.69261162464178,-0.02568422712457874,-0.11022344217558801,0.3348035529788338,False,0.39072908031677317
THAP7,254,254,5.714549485418379,5.6906568372165385,-0.02389264820184067,-0.11021920720230731,0.15907532137567304,False,0.20187801409052322
ST8SIA1,254,254,5.709726048846581,5.734351352775012,0.024625303928431208,0.11016999386373381,0.2122542889756136,False,0.26072884558091336
ENOX2,254,254,5.721715863767062,5.6969429589199825,-0.024772904847079502,-0.11011687558012279,0.36565729659422097,False,0.4226361482809565
BAZ2B,254,254,5.709700762045262,5.685607686873057,-0.024093075172205047,-0.11010284096102482,0.2921827195595903,False,0.3464898282760781
PRRX2,254,254,5.717711269073562,5.7414672022497095,0.023755933176147437,0.11008515493986491,0.40706196098986924,False,0.4644691735314588
DSPP,254,254,5.724089943686714,5.698282467051805,-0.025807476634908788,-0.1100474785468392,0.13723439808996443,False,0.17706037215312617
NTAQ1,254,254,5.6857659100765705,5.710677707950447,0.02491179787387665,0.11004399133318979,0.20785675370174617,False,0.2558935027500527
MOV10,254,254,5.67423773206818,5.699038021570045,0.02480028950186508,0.11004125601643462,0.19715281524451345,False,0.24421903896160704
DIP2B,254,254,5.7173358227216005,5.692967706842242,-0.0243681158793585,-0.11000266117499995,0.20074592579210104,False,0.24824088206685335
CCDC177,254,254,5.723077706816136,5.6987391797265055,-0.0243385270896308,-0.10992065018363233,0.1758055931388416,False,0.22068393837708633
CDH8,254,254,5.726810330843543,5.702426228750657,-0.02438410209288655,-0.10991268974760321,0.2661458344726285,False,0.31915605819601806
FGFR2,254,254,5.743105857142119,5.718427625012171,-0.024678232129947908,-0.10990636648840726,0.12729470567894133,False,0.16538985062191025
LARS1,254,254,5.702366609062404,5.678109955885929,-0.024256653176474963,-0.10989225245151887,0.22446239730089967,False,0.2736535329203186
ZFPM2,254,254,5.712919482945078,5.736269909190366,0.023350426245287714,0.10988529136711322,0.1838484703848512,False,0.22957368704826317
GATA2,254,254,5.678121880572014,5.702423243365715,0.02430136279370032,0.10983163742034203,0.20982739861330868,False,0.25802409805172455
GALNT2,254,254,5.692077760296827,5.71768183441475,0.02560407411792376,0.10980984303267062,0.0874082649852504,False,0.11774685300425186
KPNB1,254,254,5.713318830450042,5.688288261488558,-0.025030568961484256,-0.10980139118261487,0.2807061024176821,False,0.33463342350035
RFK,254,254,5.689282887844884,5.7145380415033395,0.02525515365845532,0.10979150692615675,0.25011677998817816,False,0.30187052572106743
CP,254,254,5.736044832518691,5.711691317834805,-0.024353514683886246,-0.10978808010248385,0.23192943570094493,False,0.2819974710887081
TLE6,254,254,5.73566332896774,5.710783507097308,-0.024879821870431584,-0.10974520252086287,0.14674979931164123,False,0.18803957821510284
HEATR3,254,254,5.704867416219911,5.681555152135897,-0.02331226408401399,-0.10970794568072607,0.208075049075082,False,0.25612558459571244
C15orf48,254,254,5.693910598798759,5.717395738815009,0.023485140016250128,0.10967438889178714,0.20331085603220456,False,0.251051689491023
ATP4B,254,254,5.717980279491079,5.693041067296189,-0.024939212194889926,-0.10965321733562458,0.17197878839555314,False,0.21649642412118775
DEFB129,254,254,5.711342327553647,5.6862190517407205,-0.02512327581292606,-0.10960033520702749,0.09747030051849312,False,0.1299578822741338
EZR,254,254,5.708836886459987,5.684387400198885,-0.024449486261102216,-0.1095866403598076,0.09326887009972129,True,0.124888512734338
MANF,254,254,5.706986981914828,5.7322910318355556,0.025304049920727323,0.1095532529934342,0.23525112095247802,False,0.2854510815112567
BAG2,254,254,5.7320303006388995,5.707524560237971,-0.024505740400928566,-0.10952964317278273,0.49780376418936145,False,0.5541139291931151
NHLRC2,254,254,5.726613504646096,5.701994318666874,-0.024619185979221747,-0.10952379088057318,0.057797494009287124,False,0.08101162764453616
TPRG1,254,254,5.735896417967092,5.711461140787643,-0.0244352771794496,-0.10949696007096923,0.055909707910419694,False,0.07858975939912799
IGSF10,254,254,5.728973863068944,5.7042560981830785,-0.024717764885865634,-0.10941731810100702,0.5886955041529014,False,0.6406929052156949
VMA21,254,254,5.722474306769312,5.6982145572405365,-0.024259749528775743,-0.10931915955910161,0.4167061694502835,False,0.474027036618896
G3BP1,254,254,5.73109793476035,5.706835145580038,-0.02426278918031244,-0.10931540240255064,0.20074592579210104,False,0.24824088206685335
ZNF230,254,254,5.6998821952182945,5.675123750635102,-0.024758444583192762,-0.10928569583925309,0.20309620475235823,False,0.25084065613163736
DNAAF11,254,254,5.708972692774013,5.733891165347835,0.024918472573821404,0.10926930276952916,0.07092601549641431,False,0.09745952968156434
